Problem,nVars,maxVars,nAPIs,time,iaTime,testingTime,usCoreTime,parsingTime,decompositionTime,miniSATTime,miniSATVars,miniSATClauses,miniSATCalls,raSATClauses,decomposedLearnedClauses,UNSATLearnedClauses,unknownLearnedClauses,result,raSATResult,EQ,NEQ
zankl/gen-03.smt2,1,1,1,0.002999,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,2.0,4.0,4.0,0.0,0.0,sat,sat,1,0
zankl/gen-04.smt2,1,1,1,0.002,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,2.0,4.0,4.0,0.0,0.0,sat,sat,1,0
zankl/gen-05.smt2,2,1,2,0.002,0.0,0.002,0.0,0.0,0.0,0.0,8.0,4.0,3.0,8.0,8.0,0.0,0.0,sat,sat,1,0
zankl/gen-06.smt2,2,2,3,0.056992,0.002,0.012998,0.001999,0.008998,0.002999,0.002,343.0,4.0,337.0,843.0,676.0,167.0,0.0,sat,sat,1,0
zankl/gen-07.smt2,2,1,2,0.002,0.0,0.001,0.0,0.0,0.0,0.0,6.0,2.0,2.0,4.0,4.0,0.0,0.0,sat,sat,1,0
zankl/gen-08.smt2,2,2,3,0.061991,0.003,0.012996,0.001,0.004999,0.005,0.001,403.0,4.0,397.0,993.0,796.0,197.0,0.0,sat,sat,1,0
zankl/gen-09.smt2,2,2,3,0.06199,0.003999,0.011999,0.0,0.007999,0.004999,-6.93889e-18,389.0,4.0,383.0,958.0,768.0,190.0,0.0,sat,sat,1,0
zankl/gen-10.smt2,1,1,1,0.001,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,2.0,4.0,4.0,0.0,0.0,sat,sat,1,0
zankl/gen-13.smt2,1,1,1,0.003,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,6.0,7.0,4.0,3.0,0.0,unsat,unsat,1,0
zankl/gen-14.smt2,1,1,1,0.003,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,6.0,7.0,4.0,3.0,0.0,unsat,unsat,1,0
zankl/gen-15.smt2,2,2,3,500.093746,0.548911,2.740585,0.029993,598.120488,0.509919,8.164807,37296.0,71387.0,25605.0,93154.0,86187.0,6961.0,6.0,unsat,Timeout,1,0
zankl/gen-16.smt2,2,2,3,0.059991,0.005999,0.016996,0.0,0.004999,0.003,-6.93889e-18,343.0,4.0,337.0,843.0,676.0,167.0,0.0,sat,sat,1,0
zankl/gen-17.smt2,2,2,3,500.103848,0.357947,2.067696,0.001,733.131921,0.400935,6.150068,27209.0,56691.0,13696.0,68079.0,67983.0,94.0,2.0,unsat,Timeout,1,0
zankl/gen-18.smt2,2,2,3,0.06399,0.004997,0.013999,0.0,0.012999,0.003999,0.0,353.0,4.0,347.0,868.0,696.0,172.0,0.0,sat,sat,1,0
zankl/gen-19.smt2,2,2,3,0.065989,0.004,0.017997,0.001,0.012997,0.005,-1.38778e-17,369.0,4.0,363.0,908.0,728.0,180.0,0.0,sat,sat,1,0
zankl/matrix-1-all-01.smt2,19,6,41,500.009145,5.034218,4.627284,0.002,645.309686,0.348966,8.750692,24582.0,54158.0,22571.0,59173.0,48806.0,395.0,9972.0,sat,Timeout,0,0
zankl/matrix-1-all-10.smt2,32,11,62,500.003,144.428,110.013,3.14356,134.951,0.817867,72.2002,2362.0,495592.0,317620.0,496537.0,4670.0,398796.0,93071.0,sat,Timeout,0,0
zankl/matrix-1-all-11.smt2,19,6,36,0.020997,0.004,0.010997,0.0,0.0,0.0,0.0,81.0,24.0,15.0,54.0,53.0,0.0,1.0,sat,sat,0,0
zankl/matrix-1-all-12.smt2,29,11,59,0.567914,0.145977,0.186968,0.0,0.023995,0.061995,0.006,686.0,1172.0,306.0,1204.0,1198.0,1.0,5.0,sat,sat,0,0
zankl/matrix-1-all-13.smt2,31,9,65,500.001,261.053,9.61857,2.6276,68.6505,0.103987,56.7275,698.0,755916.0,755022.0,755924.0,1204.0,732638.0,22082.0,sat,Timeout,0,0
zankl/matrix-1-all-14.smt2,14,7,30,0.015998,0.005999,0.004999,0.0,0.0,0.0,-1.73472e-18,58.0,15.0,10.0,31.0,29.0,0.0,2.0,sat,sat,0,0
zankl/matrix-1-all-15.smt2,10,7,24,0.032995,0.003999,0.026996,0.0,0.0,0.002,-3.46945e-18,66.0,63.0,26.0,81.0,70.0,4.0,7.0,unknown,sat,0,0
zankl/matrix-1-all-16.smt2,50,16,113,500.002,201.12,2.26466,2.51561,41.6176,0.082992,22.0856,1001.0,291553.0,253557.0,291647.0,1947.0,289512.0,188.0,sat,Timeout,0,0
zankl/matrix-1-all-17.smt2,29,9,97,71.1222,22.5927,0.713886,0.297962,1.78473,0.041992,1.3448,958.0,60953.0,24145.0,61015.0,1769.0,59152.0,94.0,sat,sat,0,0
zankl/matrix-1-all-18.smt2,6,5,16,0.006999,0.0,0.003,0.0,0.0,0.0,0.0,24.0,2.0,2.0,4.0,4.0,0.0,0.0,unknown,sat,0,0
zankl/matrix-1-all-19.smt2,35,10,85,500.003,237.289,1.92669,2.11268,75.4335,0.048994,63.6314,1816.0,468462.0,385434.0,468518.0,3597.0,462843.0,2078.0,sat,Timeout,0,0
zankl/matrix-1-all-2.smt2,14,8,23,0.016997,0.001,0.016997,0.0,0.0,0.001999,0.0,51.0,17.0,10.0,31.0,29.0,0.0,2.0,sat,sat,0,0
zankl/matrix-1-all-20.smt2,16,7,32,0.019997,0.002,0.005997,0.0,0.001,0.0,0.0,62.0,15.0,10.0,31.0,29.0,0.0,2.0,sat,sat,0,0
zankl/matrix-1-all-21.smt2,13,10,30,10.1875,4.80227,2.25465,0.073991,1.14681,0.027998,0.919868,893.0,17670.0,14661.0,17684.0,1868.0,15171.0,645.0,sat,sat,0,0
zankl/matrix-1-all-22.smt2,19,13,32,0.016998,0.002,0.010998,0.0,0.0,0.001,-3.46945e-18,63.0,10.0,8.0,26.0,25.0,0.0,1.0,sat,sat,0,0
zankl/matrix-1-all-23.smt2,39,10,77,64.4182,23.1185,6.20207,0.424939,13.458,0.06399,9.50754,2102.0,73526.0,56965.0,74402.0,4261.0,68225.0,1916.0,sat,sat,0,0
zankl/matrix-1-all-24.smt2,11,5,23,0.086987,0.013997,0.056994,0.0,0.004,0.001,0.001999,248.0,503.0,112.0,531.0,527.0,2.0,2.0,unknown,sat,0,0
zankl/matrix-1-all-25.smt2,55,11,124,500.002,139.247,36.9414,1.73476,216.985,0.090991,69.3203,3597.0,396597.0,183865.0,397181.0,7243.0,386558.0,3380.0,sat,Timeout,0,0
zankl/matrix-1-all-26.smt2,17,9,51,500.0051,93.156,3.140498,0.698888,159.51358,0.12298,42.05257,3426.0,196885.0,205970.0,226239.0,7215.0,209300.0,9724.0,unknown,Timeout,0,0
zankl/matrix-1-all-27.smt2,29,6,65,500.003,136.158,17.0844,3.22551,143.431,0.065992,89.3634,1970.0,749069.0,403335.0,790078.0,4180.0,781354.0,4544.0,sat,Timeout,0,0
zankl/matrix-1-all-28.smt2,21,8,53,103.725,26.2539,0.641904,0.47893,9.52261,0.027995,10.2904,1404.0,104954.0,101361.0,114662.0,2941.0,111100.0,621.0,sat,sat,0,0
zankl/matrix-1-all-29.smt2,22,6,41,0.145978,0.027997,0.096987,0.0,0.003999,0.004998,0.002,295.0,441.0,123.0,471.0,465.0,3.0,3.0,sat,sat,0,0
zankl/matrix-1-all-3.smt2,19,10,40,0.19497,0.031995,0.132979,0.0,0.004,0.008,-2.77556e-17,293.0,472.0,123.0,495.0,490.0,1.0,4.0,sat,sat,0,0
zankl/matrix-1-all-30.smt2,17,9,51,239.446,57.1942,5.2772,0.636902,16.5675,0.110977,12.0681,1196.0,151090.0,171562.0,180707.0,2481.0,167009.0,11217.0,sat,sat,0,0
zankl/matrix-1-all-31.smt2,20,9,72,500.0033,99.1619,5.024236,1.262788,37.9612,0.15397,17.1704,5236.0,43561.0,215741.0,416570.0,11027.0,390015.0,15528.0,unknown,Timeout,0,0
zankl/matrix-1-all-32.smt2,26,11,52,500.001,159.196,5.55615,2.60257,111.188,0.060989,69.9494,1288.0,550645.0,547923.0,551736.0,2696.0,543482.0,5558.0,sat,Timeout,0,0
zankl/matrix-1-all-33.smt2,13,7,19,0.002,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,sat,sat,0,0
zankl/matrix-1-all-34.smt2,20,10,33,0.019997,0.001,0.009998,0.0,0.0,0.0,-3.46945e-18,67.0,14.0,9.0,30.0,29.0,0.0,1.0,sat,sat,0,0
zankl/matrix-1-all-35.smt2,29,14,62,0.576913,0.061989,0.482928,0.0,0.006,0.007,0.001,313.0,426.0,115.0,450.0,447.0,0.0,3.0,sat,sat,0,0
zankl/matrix-1-all-36.smt2,18,5,37,0.110983,0.030996,0.027996,0.0,0.001999,0.001999,0.0,271.0,443.0,110.0,459.0,458.0,0.0,1.0,sat,sat,0,0
zankl/matrix-1-all-37.smt2,19,8,65,0.06799,0.006999,0.038993,0.0,0.0,0.0,-6.93889e-18,98.0,12.0,9.0,30.0,29.0,0.0,1.0,sat,sat,0,0
zankl/matrix-1-all-38.smt2,19,12,47,11.8002,7.08189,2.29366,0.141988,0.881875,0.036994,0.579908,746.0,26486.0,15020.0,26526.0,1448.0,24858.0,220.0,sat,sat,0,0
zankl/matrix-1-all-39.smt2,19,11,42,7.92979,5.07822,0.554919,0.103987,0.752889,0.005998,0.443927,623.0,18257.0,13902.0,24538.0,1207.0,23293.0,38.0,sat,sat,0,0
zankl/matrix-1-all-4.smt2,16,9,36,0.020997,0.006999,0.005999,0.0,0.001,0.0,0.0,68.0,17.0,11.0,35.0,33.0,0.0,2.0,sat,sat,0,0
zankl/matrix-1-all-40.smt2,42,7,112,500.004,144.948,3.68545,1.45776,53.8479,0.069992,50.1444,2440.0,244126.0,190076.0,322765.0,5195.0,314633.0,2937.0,unknown,Timeout,0,0
zankl/matrix-1-all-41.smt2,26,7,58,500.0011,82.4374,2.058649,1.387789,281.3337,0.08798,71.1372,5662.0,319816.0,240411.0,369659.0,12070.0,355170.0,2419.0,sat,Timeout,0,0
zankl/matrix-1-all-42.smt2,47,10,127,500.03453,17.945256,5.351222,0.0,543.190643,0.302946,6.251126,24186.0,48852.0,18844.0,54340.0,47331.0,0.0,7009.0,unknown,Timeout,0,0
zankl/matrix-1-all-43.smt2,16,6,25,500.066351,2.456611,4.721302,0.017993,565.388718,0.519918,8.177757,22349.0,53646.0,21069.0,55652.0,44464.0,4095.0,7093.0,unknown,Timeout,0,0
zankl/matrix-1-all-44.smt2,19,11,69,500.0018,170.22469,2.61062,1.268806,102.843889,0.045996,63.921513,2546.0,289552.0,305445.0,340715.0,5781.0,334795.0,139.0,unknown,Timeout,0,0
zankl/matrix-1-all-45.smt2,26,11,105,500.0033,155.43459,11.55025,0.834867,57.932268,0.039993,32.700982,2930.0,137476.0,173992.0,220314.0,6297.0,213932.0,85.0,unknown,Timeout,0,0
zankl/matrix-1-all-46.smt2,84,30,260,500.00203,126.374563,57.870204,0.035994,249.528587,0.52392,0.338948,18928.0,322.0,17455.0,43829.0,35154.0,8671.0,4.0,unknown,Timeout,0,0
zankl/matrix-1-all-47.smt2,11,6,20,500.001,118.727,3.46748,6.38503,120.913,0.088987,157.073,1279.0,1213550.0,1218710.0,1225320.0,2762.0,1211530.0,11029.0,unknown,Timeout,0,0
zankl/matrix-1-all-48.smt2,10,8,34,500.01485,23.064611,2.6916,0.710896,447.619084,0.359952,28.95459,15628.0,139062.0,105578.0,188300.0,34493.0,152223.0,1584.0,unknown,Timeout,0,0
zankl/matrix-1-all-49.smt2,11,7,57,500.013573,16.704516,4.714332,0.140982,484.852939,0.600906,15.444589,27358.0,83071.0,43484.0,96139.0,57199.0,36008.0,2932.0,unknown,Timeout,0,0
zankl/matrix-1-all-5.smt2,35,10,77,500.002,227.55,7.3159,2.47064,68.4336,0.063991,85.6062,1696.0,562069.0,471981.0,562131.0,3278.0,554800.0,4053.0,sat,Timeout,0,0
zankl/matrix-1-all-50.smt2,6,5,14,500.0004,146.1062,1.416793,5.543147,71.6412,0.15098,127.4119,3970.0,504285.0,1441524.0,1550841.0,8426.0,1538841.0,3572.0,unknown,Timeout,0,0
zankl/matrix-1-all-52.smt2,13,6,20,0.003,0.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,4.0,2.0,0.0,2.0,0.0,unknown,unsat,0,0
zankl/matrix-1-all-54.smt2,11,4,20,500.002,46.9099,25.84603,2.905564,250.9795,0.248967,110.0612,7174.0,192787.0,729620.0,881070.0,14912.0,840164.0,25994.0,unknown,Timeout,0,0
zankl/matrix-1-all-56.smt2,13,7,29,0.008999,0.0,0.0,0.0,0.0,0.0,0.0,84.0,0.0,4.0,4.0,0.0,4.0,0.0,unknown,unsat,0,0
zankl/matrix-1-all-6.smt2,35,10,86,500.001,219.342,1.91769,3.25545,73.5869,0.049996,69.5686,1715.0,722259.0,354923.0,722319.0,3346.0,717011.0,1962.0,sat,Timeout,0,0
zankl/matrix-1-all-7.smt2,23,6,45,500.050607,4.798262,4.617297,0.004998,610.286633,0.347952,8.031803,26808.0,56091.0,23173.0,63081.0,53210.0,1728.0,8143.0,sat,Timeout,0,0
zankl/matrix-1-all-8.smt2,36,10,79,500.003,173.644,11.6143,6.04007,153.728,0.108978,92.4707,3039.0,967032.0,286519.0,967100.0,6092.0,958798.0,2210.0,sat,Timeout,0,0
zankl/matrix-1-all-9.smt2,23,7,45,500.001,127.658,0.269963,2.62458,64.2302,0.017997,73.5219,1092.0,479936.0,643042.0,708829.0,2287.0,706115.0,427.0,sat,Timeout,0,0
zankl/matrix-2-all-01.smt2,45,18,104,500.002,323.184,1.40078,4.09239,65.1721,0.192964,44.0242,2067.0,498951.0,222052.0,506670.0,4277.0,501101.0,1292.0,sat,Timeout,0,0
zankl/matrix-2-all-10.smt2,17,16,30,0.06799,0.028995,0.014998,0.0,0.0,0.015997,-1.38778e-17,81.0,40.0,18.0,68.0,68.0,0.0,0.0,sat,sat,0,0
zankl/matrix-2-all-11.smt2,17,16,31,500.004,436.543,13.7589,2.38065,15.7776,0.706884,19.923,1264.0,304557.0,150871.0,304589.0,2654.0,280243.0,21692.0,unknown,Timeout,0,0
zankl/matrix-2-all-12.smt2,17,16,25,500.001,437.987,13.169,3.11352,12.965,1.07483,20.4678,1342.0,381922.0,164654.0,381954.0,2982.0,361157.0,17815.0,sat,Timeout,0,0
zankl/matrix-2-all-13.smt2,116,24,301,500.022,287.511,14.8068,0.0,8.32878,0.135978,1.53676,1239.0,20757.0,19535.0,20769.0,1646.0,12.0,19111.0,unknown,Timeout,0,0
zankl/matrix-2-all-14.smt2,40,10,60,500.002,152.764,8.92667,5.18323,106.22,0.181974,125.27,2198.0,1119110.0,364419.0,1119140.0,4205.0,1094290.0,20647.0,unknown,Timeout,0,0
zankl/matrix-2-all-2.smt2,57,10,107,500.004,153.013,7.64585,0.920866,38.2362,0.123986,31.7271,1670.0,241077.0,196594.0,241097.0,3015.0,217893.0,20189.0,sat,Timeout,0,0
zankl/matrix-2-all-15.smt2,47,26,167,500.002,414.42,4.84926,2.43262,15.1527,0.061991,11.5832,1050.0,405444.0,91236.0,405504.0,1800.0,403625.0,79.0,unknown,Timeout,0,0
zankl/matrix-2-all-16.smt2,64,26,257,500.006,349.952,1.19879,0.971865,15.1537,0.070991,6.03805,1525.0,148243.0,48903.0,148309.0,2685.0,145252.0,372.0,unknown,Timeout,0,0
zankl/matrix-2-all-17.smt2,206,86,581,500.181,458.619,25.2492,0.006998,0.6839,2.53861,0.022998,1077.0,2733.0,1052.0,3097.0,593.0,2503.0,1.0,unknown,Timeout,0,0
zankl/matrix-2-all-18.smt2,26,18,46,500.003,408.813,5.19321,7.07091,21.2338,0.870872,41.9546,1464.0,811655.0,169062.0,811697.0,3022.0,805861.0,2814.0,unknown,Timeout,0,0
zankl/matrix-2-all-19.smt2,27,22,94,500.003,393.754,5.38515,4.29136,32.3241,0.161978,34.9407,2129.0,793247.0,166296.0,794685.0,4218.0,782683.0,7784.0,unknown,Timeout,0,0
zankl/matrix-2-all-20.smt2,26,16,127,500.005,345.02,0.201966,2.96754,15.9566,0.028994,12.7641,821.0,573273.0,137838.0,573311.0,1538.0,571696.0,77.0,unknown,Timeout,0,0
zankl/matrix-2-all-21.smt2,15,14,30,500.003,468.516,0.407941,3.46851,10.5364,0.191974,7.58187,721.0,550089.0,121444.0,550109.0,1498.0,548240.0,371.0,unknown,Timeout,0,0
zankl/matrix-2-all-23.smt2,32,12,46,0.005999,0.001,0.0,0.0,0.0,0.0,0.0,148.0,0.0,4.0,2.0,0.0,2.0,0.0,unknown,unsat,0,0
zankl/matrix-2-all-25.smt2,26,6,46,500.001,123.72,1.92972,2.39166,211.318,0.051991,97.1042,2392.0,461793.0,368498.0,461842.0,5109.0,455509.0,1224.0,unknown,Timeout,0,0
zankl/matrix-2-all-27.smt2,32,14,66,0.007999,0.001,0.0,0.0,0.0,0.0,0.0,194.0,0.0,4.0,4.0,0.0,4.0,0.0,unknown,unsat,0,0
